"nodeid","nodenm","nodeno","gpslati","gpslong","nodeord","routeid"
"GGB222000602","용암리입구.청학주공아파트","23026","37.7068167","127.1202167","113","GGB207000009"
"GGB222000601","청학리주공5단지.별내도서관","23023","37.70745","127.1190667","114","GGB207000009"
"GGB222000600","주공2.3단지.농협.새마을금고","23021","37.70815","127.1164667","115","GGB207000009"
"GGB222000599","수락산입구.동부거성아파트","23017","37.7081833","127.1126167","116","GGB207000009"
"GGB207000046","검은돌","8301","37.71465","127.10435","117","GGB207000009"
"GGB207000045","고산동.빼뻘","8298","37.7201333","127.1019833","118","GGB207000009"
"GGB207000191","의정부교도소","8278","37.72655","127.0943667","119","GGB207000009"
"GGB207000043","만가대.솔뫼중학교","8251","37.7308167","127.0846833","120","GGB207000009"
"GGB207000042","구306보충대","8244","37.73365","127.0801667","121","GGB207000009"
"GGB207000587","세아.보광.건영아파트앞","8519","37.73505","127.0771","122","GGB207000009"
"GGB207000041","동국대사범부속영석고등학교","8230","37.7356833","127.0744833","123","GGB207000009"
"GGB207000040","신곡현대아파트","8218","37.7371167","127.0706167","124","GGB207000009"
"GGB207000467","e편한세상신곡파크비스타","8473","37.7373333","127.0680167","125","GGB207000009"
"GGB207000039","의정부초교.신곡동신일아파트","8198","37.7359","127.0622833","126","GGB207000009"
"GGB207000038","신곡교","8167","37.7371833","127.05645","127","GGB207000009"
"GGB207000188","시장앞","8147","37.7386","127.0518","128","GGB207000009"
"GGB207000037","구터미널","8149","37.74105","127.0517","129","GGB207000009"
"GGB207000486","파발교차로.의정부연세요양병원","8403","37.7441","127.0522667","130","GGB207000009"
"GGB207000190","의정부시외버스터미널","8153","37.74485","127.0547333","131","GGB207000009"
"GGB207000135","은하수아파트","8175","37.7428667","127.0575167","132","GGB207000009"
"GGB207000134","신성벽산아파트앞","8189","37.7445833","127.0597333","133","GGB207000009"
"GGB207000133","의정부우체국","8201","37.7471833","127.06395","134","GGB207000009"
"GGB207000428","과학도서관","8429","37.74775","127.0682","135","GGB207000009"
"GGB207000132","경기도청북부청사","8214","37.74865","127.0707833","136","GGB207000009"
"GGB207000131","경기도청북부청사","8223","37.7489333","127.0719667","137","GGB207000009"
"GGB207000130","효자중.고등학교","8238","37.7508167","127.0778333","138","GGB207000009"
"GGB207000491","보람병원앞","8516","37.75145","127.0801833","139","GGB207000009"
"GGB207000505","곤제역","8383","37.7509","127.084","140","GGB207000009"
"GGB207000394","낙양동공영차고지","8389","37.7478","127.0859","141","GGB207000009"
"GGB207000616","현대힐스테이트아파트","8582","37.7551833","127.0410333","1","GGB207000016"
"GGB207000546","의정부법원.검찰청입구","8521","37.7542","127.0369167","2","GGB207000016"
"GGB207000276","미2사단앞","8014","37.74765","127.0291","3","GGB207000016"
"GGB207000275","경민대학","8012","37.7462333","127.0269667","4","GGB207000016"
"GGB207000274","안골","8011","37.7428833","127.0267","5","GGB207000016"
"GGB207000273","흥선브라운스톤아파트","8018","37.7427833","127.0312667","6","GGB207000016"
"GGB207000272","흥선광장","8054","37.7425667","127.0363667","7","GGB207000016"
"GGB207000271","다온중학교앞","8067","37.7422833","127.0384167","8","GGB207000016"
"GGB207000270","경기도립의료원의정부병원","8077","37.7416667","127.04185","9","GGB207000016"
"GGB207000269","의정부역.동부광장","8117","37.7399667","127.0472667","10","GGB207000016"
"GGB207000189","한화생명입구","8140","37.7381","127.0493833","11","GGB207000016"
"GGB207000162","신곡교","8160","37.73725","127.0555667","12","GGB207000016"
"GGB207000161","의정부초등학교","8195","37.7356833","127.0608667","13","GGB207000016"
"GGB207000160","한일유앤아이아파트","8199","37.7356667","127.0623833","14","GGB207000016"
"GGB207000468","e편한세상신곡파크비스타","8474","37.7370167","127.0676833","15","GGB207000016"
"GGB207000159","신곡현대아파트","8217","37.7367833","127.0705167","16","GGB207000016"
"GGB207000052","동국대사범부속영석고등학교","8229","37.7352667","127.0750667","17","GGB207000016"
"GGB207000351","세아.보광.건영아파트앞","8269","37.7348667","127.0767","18","GGB207000016"
"GGB207000051","구306보충대","8243","37.7336","127.0794833","19","GGB207000016"
"GGB207000050","만가대.솔뫼중학교","8250","37.7306667","127.08425","20","GGB207000016"
"GGB207000049","의정부교도소","8281","37.72625","127.0943","21","GGB207000016"
"GGB207000048","고산동.빼뻘","8297","37.7199667","127.1017167","22","GGB207000016"
"GGB207000047","검은돌","8300","37.71585","127.1037167","23","GGB207000016"
"GGB222000625","수락산입구.동부거성아파트","23018","37.708","127.1125333","24","GGB207000016"
"GGB222000624","주공2.3단지.농협.새마을금고","23022","37.7079667","127.1163333","25","GGB207000016"
"GGB222000623","청학리주공5단지.별내도서관","23024","37.7072333","127.119","26","GGB207000016"
"GGB222000933","청학주공5단지","23027","37.7074167","127.1221167","27","GGB207000016"
"GGB222001669","청학2리마을회관","49740","37.708","127.1233667","28","GGB207000016"
"GGB222000932","청학리","23028","37.7061","127.12295","29","GGB207000016"
"GGB222000602","용암리입구.청학주공아파트","23026","37.7068167","127.1202167","30","GGB207000016"
"GGB222000601","청학리주공5단지.별내도서관","23023","37.70745","127.1190667","31","GGB207000016"
"GGB222000600","주공2.3단지.농협.새마을금고","23021","37.70815","127.1164667","32","GGB207000016"
"GGB222000599","수락산입구.동부거성아파트","23017","37.7081833","127.1126167","33","GGB207000016"
"GGB207000046","검은돌","8301","37.71465","127.10435","34","GGB207000016"
"GGB207000045","고산동.빼뻘","8298","37.7201333","127.1019833","35","GGB207000016"
"GGB207000191","의정부교도소","8278","37.72655","127.0943667","36","GGB207000016"
"GGB207000043","만가대.솔뫼중학교","8251","37.7308167","127.0846833","37","GGB207000016"
"GGB207000042","구306보충대","8244","37.73365","127.0801667","38","GGB207000016"
"GGB207000587","세아.보광.건영아파트앞","8519","37.73505","127.0771","39","GGB207000016"
"GGB207000041","동국대사범부속영석고등학교","8230","37.7356833","127.0744833","40","GGB207000016"
"GGB207000040","신곡현대아파트","8218","37.7371167","127.0706167","41","GGB207000016"
"GGB207000467","e편한세상신곡파크비스타","8473","37.7373333","127.0680167","42","GGB207000016"
"GGB207000039","의정부초교.신곡동신일아파트","8198","37.7359","127.0622833","43","GGB207000016"
"GGB207000038","신곡교","8167","37.7371833","127.05645","44","GGB207000016"
"GGB207000151","제일시장입구","8137","37.73835","127.04915","45","GGB207000016"
"GGB207000266","의정부역.동부광장","8121","37.7395667","127.0476667","46","GGB207000016"
"GGB207000265","경기도립의료원의정부병원","8082","37.74175","127.0421667","47","GGB207000016"
"GGB207000264","다온중학교앞","8063","37.7424333","127.0381333","48","GGB207000016"
"GGB207000263","흥선광장","8051","37.7428833","127.03565","49","GGB207000016"
"GGB207000262","흥선브라운스톤아파트","8019","37.7429667","127.0311667","50","GGB207000016"
"GGB207000261","안골","8013","37.743","127.0279","51","GGB207000016"
"GGB207000435","경민대학","8468","37.7452","127.0262333","52","GGB207000016"
"GGB207000259","미2사단앞","8015","37.7477333","127.0299167","53","GGB207000016"
"GGB207000547","의정부법원.검찰청입구","8520","37.7529667","127.0356167","54","GGB207000016"
"GGB207000602","광동고앞","8460","37.7544667","127.0376833","55","GGB207000016"
"GGB207000617","현대힐스테이트아파트","8583","37.7549833","127.0411167","56","GGB207000016"
"GGB207000542","호반베르디움18단자앞","8542","37.7504667","127.117","1","GGB207000019"
"GGB207000626","민락센트럴17단지.우미린아파트","8599","37.7515833","127.11375","2","GGB207000019"
"GGB207000531","양지마을8단지.민락푸르지오아파트","8533","37.7523333","127.1105333","3","GGB207000019"
"GGB207000549","송양고등학교","8549","37.75295","127.1078667","4","GGB207000019"
"GGB207000532","송양중학교.반도유보라아이비파크","8534","37.75235","127.1038667","5","GGB207000019"
"GGB207000624","의정부민락BRT정류소앞","8597","37.7507","127.1017833","6","GGB207000019"
"GGB207000561","금강펜테리움.단독주택단지","8561","37.7490167","127.09725","7","GGB207000019"
"GGB207000585","낙양물사랑공원앞","8022","37.74695","127.0938","8","GGB207000019"
"GGB207000631","송현고등학교","8605","37.7443667","127.0911833","9","GGB207000019"
"GGB207000148","송산주공2.5단지","8259","37.7443","127.0881667","10","GGB207000019"
"GGB207000112","어룡역","8253","37.7429167","127.0849333","11","GGB207000019"
"GGB207000111","송산주공7단지","8256","37.7409833","127.0868333","12","GGB207000019"
"GGB207000110","충의중학교","8264","37.7412167","127.0898167","13","GGB207000019"
"GGB207000126","산들마을1단지남문","8271","37.74075","127.0922167","14","GGB207000019"
"GGB207000125","산들마을1단지동문","8275","37.7411","127.0939333","15","GGB207000019"
"GGB207000124","민락초등학교","8280","37.7427667","127.0944833","16","GGB207000019"
"GGB207000534","산들마을2단지","8536","37.7438","127.0962333","17","GGB207000019"
"GGB207000123","산들마을4단지","8290","37.7416667","127.09675","18","GGB207000019"
"GGB207000109","민락중학교","8287","37.7402","127.0958333","19","GGB207000019"
"GGB207000108","민락주공2단지","8289","37.73895","127.0960833","20","GGB207000019"
"GGB207000107","청구아파트","8285","37.7374167","127.09565","21","GGB207000019"
"GGB207000106","송산주공4단지","8266","37.73305","127.09035","22","GGB207000019"
"GGB207000310","송산1동주민센터","8364","37.7313","127.0877333","23","GGB207000019"
"GGB207000043","만가대.솔뫼중학교","8251","37.7308167","127.0846833","24","GGB207000019"
"GGB207000042","구306보충대","8244","37.73365","127.0801667","25","GGB207000019"
"GGB207000587","세아.보광.건영아파트앞","8519","37.73505","127.0771","26","GGB207000019"
"GGB207000041","동국대사범부속영석고등학교","8230","37.7356833","127.0744833","27","GGB207000019"
"GGB207000040","신곡현대아파트","8218","37.7371167","127.0706167","28","GGB207000019"
"GGB207000467","e편한세상신곡파크비스타","8473","37.7373333","127.0680167","29","GGB207000019"
"GGB207000039","의정부초교.신곡동신일아파트","8198","37.7359","127.0622833","30","GGB207000019"
"GGB207000038","신곡교","8167","37.7371833","127.05645","31","GGB207000019"
"GGB207000151","제일시장입구","8137","37.73835","127.04915","32","GGB207000019"
"GGB207000266","의정부역.동부광장","8121","37.7395667","127.0476667","33","GGB207000019"
"GGB207000105","의정부2동주민센터","8089","37.7404","127.04305","34","GGB207000019"
"GGB207000104","의정부역.서부광장","8084","37.7384833","127.04215","35","GGB207000019"
"GGB207000103","의정부2동우체국","8068","37.7383833","127.0390667","36","GGB207000019"
"GGB207000223","의정부시청.세무서","8044","37.7395167","127.0350167","37","GGB207000019"
"GGB207000222","흥선청소년문화의집.흥선교앞","8041","37.7413833","127.0349167","38","GGB207000019"
"GGB207000035","흥선광장","8037","37.7448667","127.0347333","39","GGB207000019"
"GGB207000277","(구)시민회관","8028","37.7466333","127.0328833","40","GGB207000019"
"GGB207000504","흥선동행정복지센터","8524","37.7469833","127.03065","41","GGB207000019"
"GGB207000276","미2사단앞","8014","37.74765","127.0291","42","GGB207000019"
"GGB207000275","경민대학","8012","37.7462333","127.0269667","43","GGB207000019"
"GGB207000274","안골","8011","37.7428833","127.0267","44","GGB207000019"
"GGB207000273","흥선브라운스톤아파트","8018","37.7427833","127.0312667","45","GGB207000019"
"GGB207000071","흥선청소년문화의집.흥선교앞","8039","37.7416333","127.03455","46","GGB207000019"
"GGB207000070","의정부시청.세무서","8040","37.7394167","127.0346833","47","GGB207000019"
"GGB207000122","신도아크라티움.농협","8059","37.7380167","127.0376333","48","GGB207000019"
"GGB207000121","의정부역.서부광장","8083","37.7381667","127.0422667","49","GGB207000019"
"GGB207000120","의정부2동주민센터","8091","37.7395667","127.0433167","50","GGB207000019"
"GGB207000269","의정부역.동부광장","8117","37.7399667","127.0472667","51","GGB207000019"
"GGB207000189","한화생명입구","8140","37.7381","127.0493833","52","GGB207000019"
"GGB207000162","신곡교","8160","37.73725","127.0555667","53","GGB207000019"
"GGB207000161","의정부초등학교","8195","37.7356833","127.0608667","54","GGB207000019"
"GGB207000160","한일유앤아이아파트","8199","37.7356667","127.0623833","55","GGB207000019"
"GGB207000468","e편한세상신곡파크비스타","8474","37.7370167","127.0676833","56","GGB207000019"
"GGB207000159","신곡현대아파트","8217","37.7367833","127.0705167","57","GGB207000019"
"GGB207000052","동국대사범부속영석고등학교","8229","37.7352667","127.0750667","58","GGB207000019"
"GGB207000351","세아.보광.건영아파트앞","8269","37.7348667","127.0767","59","GGB207000019"
"GGB207000051","구306보충대","8243","37.7336","127.0794833","60","GGB207000019"
"GGB207000466","솔뫼중학교.만가대","8471","37.7312667","127.0832667","61","GGB207000019"
"GGB207000119","송산1동주민센터","8262","37.7315333","127.0889833","62","GGB207000019"
"GGB207000118","청구아파트","8282","37.7366833","127.0952333","63","GGB207000019"
"GGB207000117","민락주공2단지","8288","37.7392333","127.0960833","64","GGB207000019"
