ars_id,st_id,st_nm,gps_x,gps_y,pos_x,pos_y,trans_yn,city_nm
21161,120000059,사당역4번출구,126.981359,37.47554085,198351.3387,441795.8797,Y,서울
21163,120000061,남태령역,126.987784,37.46557,198919.4377,440689.2753,N,서울
21164,120000062,낙성대입구,126.9579938,37.47829314,196284.9873,442101.9797,Y,서울
21165,120000063,삼성동주민센터,126.9329498,37.46987336,194069.4393,441168.8796,N,서울
21166,120000064,미림고개,126.9318367,37.46784338,193970.8178,440943.6738,N,서울
21167,120000065,미림여고.미림여자정보과학고,126.931333,37.465575,193926.083,440691.9741,N,서울
21168,120000066,신우초등학교,126.93169,37.462487,193957.4128,440349.2619,N,서울
21169,120000067,삼성산성지,126.929865,37.458825,193795.6738,439942.9921,N,서울
21170,120000068,산장아파트,126.927725,37.459955,193606.4599,440068.5363,N,서울
21171,120000069,삼성산주공아파트,126.92536,37.461213,193397.3596,440208.3052,N,서울
21172,120000070,산복터널.관악산휴먼시아2단지,126.922015,37.458697,193101.2303,439929.3333,N,서울
21173,120000071,산복터널.관악산휴먼시아2단지,126.9223432,37.45864717,193130.2614,439923.7795,N,서울
21174,120000072,삼성산주공아파트,126.925091,37.46110627,193373.5557,440196.4795,N,서울
21175,120000073,산장아파트,126.9275251,37.45964979,193588.7506,440034.6795,N,서울
21176,120000074,삼성산성지,126.9300887,37.45860425,193815.4453,439918.4795,N,서울
21177,120000075,신우초등학교,126.9319561,37.46241072,193980.9414,440340.7795,N,서울
21178,120000076,미림여고.미림여자정보과학고,126.9316212,37.46511295,193951.5421,440640.6796,N,서울
21179,120000077,미림고개.고시촌입구,126.9320993,37.46779222,193994.0411,440937.9796,N,서울
21180,120000078,관악농협신림지점앞,126.9337957,37.47092363,194144.3376,441285.3797,N,서울
21181,120000079,쑥고개,126.9403975,37.47853539,194728.7914,442129.7028,N,서울
21182,120000080,쑥고개시장,126.943233,37.479453,194979.6179,442231.3798,N,서울
21183,120000081,영락고교.영락의료과학고,126.9456223,37.47921263,195190.913,442204.5798,N,서울
21184,120000082,청룡시장,126.9478579,37.47898926,195388.6083,442179.6798,N,서울
21185,120000083,관악구청,126.950825,37.47868686,195651.0022,442145.9798,N,서울
21186,120000084,청룡시장,126.9478803,37.47918571,195390.6083,442201.4798,N,서울
21187,120000085,영락고교.영락의료과학고,126.9456414,37.47939646,195192.6129,442224.9798,N,서울
21188,120000086,쑥고개시장,126.9430372,37.47965746,194962.3183,442254.0798,N,서울
21189,120000087,쑥고개,126.9401212,37.47862692,194704.3649,442139.8756,N,서울
21190,120000088,은천교,126.9358165,37.48623002,194324.2333,442983.8799,N,서울
21191,120000089,봉일시장,126.9385588,37.48609722,194566.7276,442968.9799,N,서울
21192,120000090,은천초등학교,126.9424828,37.48604603,194913.7195,442963.0799,N,서울
21193,120000091,두산.벽산아파트.서울관광고등학교,126.9452561,37.48678625,195159.0137,443045.0799,N,서울
21194,120000092,현대시장앞,126.9477915,37.48665313,195383.2085,443030.1799,N,서울
21195,120000093,관악동부센트레빌아파트앞,126.9519972,37.48623951,195755.0997,442984.0799,N,서울
21196,120000094,중앙동성당앞,126.9548359,37.48574502,196006.0938,442929.0799,N,서울
21197,120000095,중앙동성당앞,126.9551426,37.48597112,196033.23,442954.1586,N,서울
21198,120000096,관악동부센트레빌아파트앞,126.9513016,37.48647441,195693.6012,443010.1799,N,서울
21200,120000098,벽산.두산아파트.서울관광고등학교,126.9451745,37.48696463,195151.8139,443064.8799,N,서울
21201,120000099,은천초등학교,126.9422316,37.48619909,194891.52,442980.0799,N,서울
21202,120000100,봉일시장,126.9389873,37.48626234,194604.6267,442987.2799,N,서울
21203,120000101,은천교,126.9357112,37.48641469,194314.9336,443004.3799,N,서울
21204,120000102,신림청소년독서실.신림체육센터,126.914797,37.480922,192464.9371,442396.2974,N,서울
21205,120000103,난곡우체국사거리,126.9156476,37.47705491,192539.7753,441967.0798,N,서울
21206,120000104,신일교회앞,126.916848,37.47534276,192645.7728,441776.9797,N,서울
21207,120000105,세이브마트앞,126.9182055,37.47385703,192765.6933,441611.9967,N,서울
21208,120000106,남강중고등학교입구,126.9195219,37.47225742,192881.9672,441434.3797,N,서울
21209,120000107,우림시장.난곡보건분소,126.9200168,37.47039967,192925.5662,441228.1797,N,서울
21210,120000108,난우중학교입구,126.9205408,37.46669197,192971.5651,440816.6796,N,서울
21211,120000109,신림복지관앞,126.9197341,37.46514963,192900.0668,440645.5796,N,서울
21212,120000110,신림복지관앞,126.919495,37.465357,192878.9357,440668.6108,N,서울
21213,120000111,난우중학교입구,126.920348,37.467392,192954.5788,440894.3799,N,서울
21214,120000112,우림시장.난곡보건분소,126.9197418,37.47066711,192901.2668,441257.8797,N,서울
21215,120000113,남강중고등학교입구,126.9188803,37.47270393,192825.2685,441483.9797,N,서울
21216,120000114,세이브마트앞,126.9172,37.47398684,192676.772,441626.4797,N,서울
21217,120000115,신일교회앞,126.916574,37.475399,192621.546,441783.2429,N,서울
21218,120000116,난곡우체국사거리,126.9154306,37.47698086,192520.5757,441958.8798,N,서울
21219,120000117,신림청소년독서실.신림체육센터,126.9146625,37.4803153,192452.9773,442328.9798,N,서울
21220,120000118,KT구로지사,126.9053999,37.48127456,191633.9252,442436.2156,N,서울
21221,120000119,골목시장앞,126.90538,37.48150941,191632.1966,442462.2799,N,서울
21222,120000120,조원동주민센터,126.9073838,37.48325824,191809.5924,442656.1799,N,서울
21223,120000121,조원동주민센터,126.9071756,37.48335179,191791.1928,442666.5799,N,서울
21224,120000122,신대방역,126.9130032,37.48657947,192306.8807,443024.2799,N,서울
21225,120000123,신대방역,126.9130753,37.48683184,192313.2806,443052.2799,N,서울
21226,120000124,보라매공원입구,126.9174897,37.4891229,192703.8714,443306.18,N,서울
21227,120000125,보라매공원입구,126.9179282,37.48941877,192742.6705,443338.98,N,서울
21228,120000126,보라매갑을아파트,126.9220386,37.48964863,193106.1619,443364.18,N,서울
21229,120000127,롯데관악점.건강보험관악지사,126.9252638,37.48962369,193391.3552,443361.1799,N,서울
21230,120000128,롯데관악점.건강보험관악지사,126.9259035,37.49005391,193447.9539,443408.88,Y,서울
21231,120000129,봉천교,126.9270622,37.48929951,193550.3515,443325.0799,N,서울
21232,120000130,당곡중학교,126.9304831,37.48797335,193852.7444,443177.6799,N,서울
21233,120000131,당곡중학교,126.9320393,37.48783188,193990.3412,443161.8799,N,서울
21236,120000134,봉현초등학교,126.9554673,37.49071575,196062.1925,443480.6799,N,서울
21237,120000135,동아아파트105동앞,126.9553589,37.49034445,196052.5927,443439.4799,N,서울
21239,120000137,관악드림타운115동,126.9528608,37.49041017,195831.6979,443446.8799,N,서울
21240,120000138,관악드림타운115동,126.9528191,37.4901218,195827.998,443414.8799,N,서울
21241,120000139,관악드림타운북문,126.9512768,37.49160078,195691.7012,443579.0799,N,서울
21242,120000140,관악드림타운북문,126.9507566,37.49156632,195645.7023,443575.2799,N,서울
21243,120000141,구암중학교,126.9485339,37.49237817,195449.2069,443665.48,N,서울
21244,120000142,구암중학교,126.9484391,37.49208527,195440.8071,443632.98,N,서울
21245,120000143,벽산아파트.선의사회복지관,126.946532,37.492953,195272.2309,443729.3701,N,서울
21246,120000144,벽산아파트.선의사회복지관,126.9461156,37.49291866,195235.4119,443725.58,N,서울
21247,120000145,벽산블루밍벽산아파트303동앞,126.9447265,37.49187454,195112.5148,443609.78,N,서울
21248,120000146,구로디지털단지역,126.9027979,37.48376458,191404.1019,442712.7799,N,서울
21251,120000149,현대시장,126.9478365,37.48688113,195387.2084,443055.4799,N,서울
21252,120000150,서울대입구역,126.9526786,37.47993565,195814.9983,442284.4798,N,서울
21253,120000151,신봉초등학교입구,126.9467765,37.48432603,195293.3106,442771.9798,N,서울
21254,120000152,구암초등학교,126.9461217,37.48918809,195235.7119,443311.5799,N,서울
21255,120000153,은천동벽산블루밍아파트105동,126.9458637,37.48936819,195212.9125,443331.5799,N,서울
21256,120000154,은천동두산아파트3단지,126.9466667,37.48446745,195283.6108,442787.6798,N,서울
21257,120000155,봉일시장,126.9372434,37.48507287,194450.3304,442855.3799,N,서울
21258,120000156,봉천역,126.9420825,37.48302172,194878.1203,442627.4798,N,서울
21259,120000157,현대시장,126.9465909,37.48767895,195277.1109,443144.0799,N,서울
21260,120000158,현대시장,126.9466161,37.48726896,195279.3109,443098.5799,N,서울
21261,120000159,관악우체국(양지병원),126.933157,37.48484806,194088.9389,442830.6799,N,서울
21262,120000160,관악우체국.양지병원,126.9331483,37.48445247,194088.1389,442786.7799,N,서울
21263,120000161,보라매삼성아파트.모자원고개,126.9273976,37.4945144,193580.4508,443903.78,N,서울
21264,120000162,조원동기점,126.905895,37.483513,191677.9618,442684.5828,N,서울
21265,120000163,관악산휴먼시아.신림푸르지오2차,126.9193412,37.46047621,192864.8676,440126.9795,N,서울
21266,120000164,관악산휴먼시아아파트1단지입구,126.9219633,37.46092763,193096.8622,440176.8795,N,서울
21267,120000165,관악산휴먼시아아파트1단지입구,126.921921,37.461102,193093.136,440196.2337,N,서울
21268,120000166,난향동주민센터,126.919167,37.461001,192849.5077,440185.2307,N,서울
21269,120000167,서울대정문,126.9482402,37.46565665,195421.6076,440700.0796,N,서울
21270,120000168,법대.사회대입구,126.9488366,37.46310498,195474.2063,440416.8795,N,서울
21271,120000169,자연대.행정관입구,126.9488328,37.46027459,195473.7063,440102.7795,N,서울
21272,120000170,농생대,126.949016,37.45695949,195489.7059,439734.8794,N,서울
21273,120000171,공대입구,126.9497001,37.4549413,195550.1045,439510.8794,N,서울
21274,120000172,신소재,126.9500672,37.45357177,195582.5038,439358.8794,N,서울
21275,120000173,제2공학관,126.951998,37.4489571,195753.0631,438846.6806,N,서울
21276,120000174,유회진학술정보관.제1공학관,126.952595,37.451283,195806.0083,439104.7693,N,서울
21277,120000175,유전공학연구소.반도체공동연구소,126.9539021,37.45401037,195921.7958,439407.3794,N,서울
21278,120000176,교수회관입구,126.9553488,37.45607086,196049.8928,439635.9794,N,서울
21279,120000177,관악사삼거리,126.956457,37.4610517,196148.1905,440188.6795,N,서울
21280,120000178,국제대학원,126.9553135,37.46417722,196047.1929,440535.5795,N,서울
21281,120000179,수의대입구.보건대학원앞,126.9546012,37.46609811,195984.2943,440748.7796,N,서울
21282,120000180,경영대,126.952053,37.466135,195758.8956,440752.9853,N,서울
21283,120000181,경영대,126.9509996,37.46580585,195665.701,440716.5059,N,서울
21284,120000182,수의대입구.보건대학원앞,126.9546455,37.46583771,195988.1942,440719.8796,N,서울
21285,120000183,국제대학원,126.9548277,37.46363817,196004.1939,440475.7795,N,서울
21286,120000184,관악사삼거리,126.95666,37.460528,196166.1169,440130.5539,N,서울
21288,120000186,공동기기원,126.9544666,37.45511895,195971.7946,439530.3794,N,서울
21289,120000187,유전공학연구소.반도체공동연구소,126.9534309,37.45370651,195880.0968,439373.6794,N,서울
