"ars_id","st_id","st_nm","gps_x","gps_y","pos_x","pos_y","trans_yn","area_nm","route_ids","route_nms"
"03225","102000131",서빙고신동아아파트,"126.9851948708","37.5179148687","198691.330746745","446498.2803159463",N,서울,"100100549|100100522|100100579|100100289","100|2016|3012|6211"
"03226","102000132",서빙고신동아아파트,"126.985371435","37.5174859672","198706.93037874432","446450.6803187723",N,서울,"100100549|100100522|100100579|100100289","100|2016|3012|6211"
"03227","102000133",만리동고개,"126.9629710339","37.5517155592","196728.3768545147","450249.88083254686",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"03228","102000134",손기정체육공원,"126.9664230215","37.5542153265","197033.46968456588","450527.18087437516",N,서울,"110000002|100100043|100100605|100100089|100100592","173|261|463|604|N16"
"03229","102000135",숙대입구역,"126.9708398554","37.5444252003","197423.36053172481","449440.5807239413",N,서울,"100100596|100100080","400|505"
"03230","102000136",남영역,"126.9709244565","37.5422202391","197430.76035833746","449195.8806834775",N,서울,"100100044|100100078","262|503"
"03231","102000137",숙명여대도서관앞,"126.9672216718","37.5448468654","197103.66804290813","449487.4807363744",N,서울,"100100596","400"
"03232","102000138",숙명여대도서관앞,"126.9664464653","37.5448412411","197035.16965236203","449486.8807363198",N,서울,"100100596","400"
"03233","102000139",숙명여대정문,"126.9641094647","37.5449594985","196828.6744947849","449500.08072994696",N,서울,"100100596","400"
"03234","102000140",숙명여대정문,"126.9643096929","37.5451307674","196846.37408504446","449519.0807347256",N,서울,"100100596","400"
"03235","102000141",숙명여대후문.이봉창활동터,"126.9632082782","37.5459093844","196749.08595438726","449605.5260645291",N,서울,"100100522|100100596","2016|400"
"03236","102000142",효창공원후문,"126.9625026885","37.5467620916","196686.77783560322","449700.1807611594",N,서울,"100100522|100100596","2016|400"
"03237","102000143",한겨레신문사입구,"126.9591928852","37.5458806239","196394.28470081248","449602.4807536886",N,서울,"100100522|100100596","2016|400"
"03238","102000144",대한노인회,"126.9576924158","37.5435687851","196261.58782235786","449345.98071302753",Y,서울,"100100522|100100596","2016|400"
"03239","102000145",효창운동장.효창동주민센터,"126.9617671315","37.5422095196","196621.57936176404","449194.98069501435",N,서울,"100100522|100100596","2016|400"
"03240","102000146",국민은행효창동지점,"126.9622336676","37.5416239572","196662.77839811036","449129.98068874096",N,서울,"100100522|100100596","2016|400"
"03241","102000147",서울금양초등학교.국민은행효창동지점,"126.9619135936","37.5412679213","196634.47905682554","449090.4806761169",N,서울,"100100522|100100596","2016|400"
"03243","102000149",도원삼성래미안아파트,"126.9574338661","37.539776803","196238.55116875315","448925.1722039515",N,서울,"100100185","1711"
"03244","102000150",도원삼성래미안아파트,"126.9572103137","37.5396254142","196218.78882948216","448908.3806593041",N,서울,"100100185","1711"
"03245","102000151",중앙하이츠빌라앞,"126.9602091385","37.5381220711","196483.71644340575","448741.4294486898",N,서울,"100100185","1711"
"03246","102000152",중앙하이츠빌라앞,"126.959972398","37.5378512222","196462.78309750772","448711.3806320536",N,서울,"100100185","1711"
"03247","102000153",용문시장,"126.9607153628","37.5366232765","196528.38155716658","448575.08060659794",N,서울,"100100124|100100185","0017|1711"
"03248","102000154",용문시장,"126.9613595571","37.5359792047","196585.28021501284","448503.5806055828",N,서울,"100100124|100100185","0017|1711"
"03249","102000155",용산전자상가입구,"126.9622225151","37.5345701678","196661.47842691684","448347.18058237946",N,서울,"100100124|100100596","0017|400"
"03250","102000156",용산전자상가입구,"126.9620268068","37.5344763909","196644.1788328243","448336.7805799595",N,서울,"100100124|100100596","0017|400"
"03251","102000157",신용산.지하차도,"126.9639636846","37.5327703191","196815.27481615244","448147.3805496483",N,서울,"100100124|100100596","0017|400"
"03252","102000158",신용산.지하차도,"126.9638381932","37.5325504129","196804.17507458472","448122.98054451356",N,서울,"100100124|100100596|100100248","0017|400|5012"
"03253","102000159",신용산역,"126.9676784797","37.5300338589","197143.46710803758","447843.58050438017",N,서울,"100100124","0017"
"03255","102000161",용산역,"126.9654698469","37.5287491072","196948.21873416397","447701.07363275485",N,서울,"100100124|100100596|100100410","0017|400|502"
"03256","102000162",용산푸르지오써밋,"126.9644200412","37.527252133","196855.37386762185","447534.9804648976",N,서울,"100100124|100100596|100100410","0017|400|502"
"03257","102000163",용산푸르지오써밋,"126.9646779694","37.527330606","196878.1733359695","447543.6804675162",N,서울,"100100596|100100248","400|5012"
"03258","102000164",용산역광장앞,"126.9653975717","37.5283424787","196941.81443700788","447655.9500970547",N,서울,"100100596|100100248","400|5012"
"03259","102000165",용산철도고등학교,"126.9660149714","37.5255972846","196996.2705587344","447351.28044178337",N,서울,"100100596|100100410","400|502"
"03260","102000166",용산철도고등학교,"126.9673665226","37.5252432638","197115.71230087112","447311.9504552735",N,서울,"100100596|100100410","400|502"
"03261","102000167",용산세무서,"126.969325126","37.5236283885","197288.763692477","447132.68040775135",N,서울,"100100596|100100410","400|502"
"03262","102000168",용산세무서,"126.970154424","37.5236213922","197362.06196729487","447131.88041011384",N,서울,"100100596|100100410","400|502"
"03263","102000169",이촌역,"126.9739086458","37.5226689183","197693.8541779055","447026.0803916049",N,서울,"100100596|100100410","400|502"
"03264","102000170",이촌역,"126.9739562906","37.5223012804","197698.05408038024","446985.2803933411",N,서울,"100100596|100100410","400|502"
"03265","102000171",국립중앙박물관용산가족공원,"126.978370088","37.5209306979","198088.14491067763","446833.08036642754",N,서울,"100100596|100100410","400|502"
"03266","102000172",국립중앙박물관용산가족공원,"126.9797989863","37.5208282256","198214.44194310068","446821.6803659196",N,서울,"100100596|100100410","400|502"
"03267","102000173",서빙고역교차로,"126.9900918723","37.5204258449","199124.22057412312","446776.88035542704",N,서울,"100100549|100100522|100100596|100100410|100100289","100|2016|400|502|6211"
"03268","102000174",서빙고초등학교,"126.9908893645","37.5211711184","199194.71892129656","446859.58036771696",N,서울,"100100597","405"
"03269","102000175",한강중학교,"126.9912554861","37.5248611471","199227.11815581904","447269.0804201956",N,서울,"100100549|100100597","100|405"
"03270","102000176",금호베스트빌앞,"126.9905758027","37.5226191604","199167.0195679716","447020.28038742533",N,서울,"100100549|100100597","100|405"
"03272","102000178",서빙고동,"126.9934202794","37.5198043185","199418.41366010727","446707.8803475108",N,서울,"100100522|100100596|100100597|100100289","2016|400|405|6211"
"03273","102000179",서빙고동주민센터,"126.9947800822","37.5203261231","199538.61084229097","446765.780355704",N,서울,"100100522|100100596|100100597|100100289","2016|400|405|6211"
"03274","102000180",동빙고동,"126.9965437932","37.5207461002","199694.50718060412","446812.3803550573",N,서울,"100100522|100100596|100100597|100100289","2016|400|405|6211"
"03275","102000181",동빙고동,"126.9968594154","37.5211822412","199722.40652404868","446860.78036613483",N,서울,"100100522|100100596|100100597|100100289","2016|400|405|6211"
"03276","102000182",보광신동아아파트삼성리버빌아파트,"127.0020297105","37.5247380028","200179.39578911534","447255.38041551085",N,서울,"100100522|100100596|100100597|100100289","2016|400|405|6211"
"03277","102000183",보광동신동아아파트,"127.0015149467","37.5256237907","200133.8968514306","447353.68043156946",N,서울,"100100596|100100597|100100409","400|405|421"
"03278","102000184",보광동주민센터,"127.0005046107","37.5264591178","200044.5989489414","447446.38044050103",N,서울,"100100596|100100597|100100409","400|405|421"
"03279","102000185",기업은행보광동지점,"126.9994127849","37.5278738421","199948.10121612428","447603.38046094775",N,서울,"100100596|100100597|100100409","400|405|421"
"03280","102000186",기업은행보광동지점,"126.9988968458","37.5281820141","199902.502292827","447637.5804700735",N,서울,"100100596|100100597|100100409","400|405|421"
"03281","102000187",한국폴리텍1대학,"126.9965252457","37.5303662302","199692.90721239182","447879.98050415935",N,서울,"100100596|100100597|100100409","400|405|421"
"03282","102000188",한국폴리텍1대학,"126.9964449019","37.5305599639","199685.8073786996","447901.48050882434",N,서울,"100100596|100100597|100100409","400|405|421"
"03283","102000189",이태원역.보광동입구,"126.9941047683","37.5336208994","199479.01223783309","448241.18055281835",N,서울,"100100596|100100597|100100409","400|405|421"
"03284","102000190",이태원역.보광동입구,"126.9942801537","37.5336290179","199494.51187802036","448242.0805526613",N,서울,"100100596|100100597|100100409","400|405|421"
"03285","102000191",한남역.용산노인종합복지관,"127.006795706","37.5312239311","200600.5858895759","447975.18052023",N,서울,"100100522|100100409|100100289","2016|421|6211"
"03286","102000192",한남역.용산노인종합복지관,"127.007769858","37.5306687947","200686.68386578312","447913.58051283145",N,서울,"100100522|100100409|100100289","2016|421|6211"
"03287","102000193",이촌119안전센터.성촌공원,"126.9530904093","37.5301163722","195854.19739015144","447853.28051892295",N,서울,"100100124|100100522","0017|2016"
"03288","102000194",성촌공원.포르쉐센터용산,"126.9546065451","37.5301710306","195988.19424117415","447859.2805254841",N,서울,"100100124|100100522","0017|2016"
"03289","102000195",성촌공원.포르쉐센터용산,"126.954351091","37.529747416","195965.59477102698","447812.2805118812",N,서울,"100100124|100100522|100100579","0017|2016|3012"
"03290","102000196",이촌2동주민센터,"126.9550639882","37.5277364382","196028.49329866018","447589.08048401633",N,서울,"100100124|100100522","0017|2016"
"03291","102000197",이촌2동주민센터,"126.9546791793","37.5279372361","195994.49409274233","447611.38048752304",N,서울,"100100124|100100522|100100579","0017|2016|3012"
"03292","102000198",이촌2동대림아파트.새남터성지,"126.9563230524","37.5261753068","196139.69068616853","447415.78045561817",N,서울,"100100124|100100522","0017|2016"
"03293","102000199",이촌2동대림아파트.새남터성지,"126.9561658719","37.5260292706","196125.7910140673","447399.58045431925",N,서울,"100100124|100100522|100100579","0017|2016|3012"
"03294","102000200",서부이촌동입구,"126.9596959751","37.5237192095","196437.68368312885","447143.0804160051",N,서울,"100100124|100100522","0017|2016"
"03295","102000201",이촌2동강변아파트,"126.9597809746","37.5234462055","196445.18350559822","447112.7804149189",N,서울,"100100124|100100522|100100579","0017|2016|3012"
"03296","102000202",원효2동산호아파트후문,"126.949513","37.532707","195538.18537863312","448140.94111323776",N,서울,"100100124","0017"
"03297","102000203",청암동강변삼성아파트,"126.9482434807","37.5346144292","195426.10744409607","448352.6805884219",N,서울,"100100124|100100044|100100447","0017|262|7016"
"03298","102000204",청암동강변삼성아파트,"126.9493177472","37.5339679073","195521.0052209398","448280.8805879778",Y,서울,"100100124|100100124|100100044|100100447","0017|0017|262|7016"
"03299","102000205",원효2동산호아파트,"126.9505415559","37.5330177683","195629.1026787712","448175.3805711088",N,서울,"100100124|100100044|100100447","0017|262|7016"
"03300","102000206",원효2동산호아파트,"126.9508277689","37.5331088986","195654.40208440268","448185.4805650208",N,서울,"100100044|100100447","262|7016"
"03301","102000207",원효로풍전아파트,"126.9535055884","37.5320520946","195890.99652504403","448068.0805517994",N,서울,"100100124|100100522|100100044|100100447","0017|2016|262|7016"
"03302","102000208",원효로풍전아파트,"126.9545135613","37.5323687724","195980.0944297991","448103.18055541907",N,서울,"100100044|100100447","262|7016"
"03303","102000209",원효풍전아파트,"126.9558357777","37.5328096308","196096.96949294079","448152.04946728656",N,서울,"100100522","2016"
"03304","102000210",원효2동주민센터,"126.9509503798","37.5342145962","195665.3018263364","448308.1805860591",N,서울,"100100124","0017"
"03305","102000211",산천동리버힐삼성아파트,"126.9511923413","37.5345003443","195686.701327174","448339.8805898302",N,서울,"100100124","0017"
"03306","102000212",산천동,"126.9540093495","37.5353394953","195935.69547225191","448432.8805932901",N,서울,"100100124","0017"
"03307","102000213",산천동,"126.953415534","37.5354794102","195883.2262552514","448448.43359506316",N,서울,"100100124","0017"
"03308","102000214",신창동세방아파트,"126.9550705356","37.5356832219","196029.493272811","448470.980607484",N,서울,"100100124","0017"
"03309","102000215",신창동세방아파트,"126.9549471079","37.5358300537","196018.59352577705","448487.28060830524",N,서울,"100100124","0017"
"03310","102000216",남이장군사당,"126.9579803627","37.5366250384","196286.68723436494","448575.3806156628",N,서울,"100100124","0017"
"03311","102000217",남이장군사당,"126.9582801256","37.5368089685","196313.18660565818","448595.78062193654",N,서울,"100100124","0017"
"03312","102000218",새마을금고,"126.9595337638","37.5370716239","196423.98400557425","448624.8806210398",N,서울,"100100124","0017"
"03313","102000219",새마을금고,"126.9594182807","37.5371869247","196413.78424356677","448637.68062478723",N,서울,"100100124","0017"
